2024/06/09 14:12:14 url: https://v.qq.com/x/cover/mzc0020027yzd9e/c0044nelexp.html proxy: 
2024/06/09 14:12:24 resp url https://vfiles.gtimg.cn/wupload/new_year.newyear_test/20230310_63zmwfmshjxthgi1nj44bdvcd7slrs62.svg
2024/06/09 14:12:24 resp url https://vfiles.gtimg.cn/wupload/new_year.newyear_test/20230320_m02k6sh2d3ng08tapdvn5js31rpmx6ta.svg
2024/06/09 14:12:24 resp url https://vfiles.gtimg.cn/wupload/new_year.newyear_test/20230313_r6z23wbxhhhyf1g6pz8n99pzsjl2fq19.svg
2024/06/09 14:12:24 resp url https://vfiles.gtimg.cn/wupload/new_year.newyear_test/2851264f_H7aXBkhOX-XNcu-2oFMUrs0LLzIcSvdR.svg
2024/06/09 14:12:24 resp url https://vfiles.gtimg.cn/wupload/new_year.newyear_test/20230310_b5mdimvu24ccqzymsnodcs3mbq3z0rwq.png
2024/06/09 14:12:24 resp url https://vfiles.gtimg.cn/wupload/new_year.newyear_test/20230310_vcw650cyu27y6de4u5ge1susw1ae9ze7.png
2024/06/09 14:12:24 resp url https://vfiles.gtimg.cn/wupload/new_year.newyear_test/20230310_cnznyww0ttmb0gu5p78bxtpej2px41k6.png
2024/06/09 14:12:24 resp url https://vfiles.gtimg.cn/wupload/new_year.newyear_test/20230310_ymdadb8bh8manf6gpq4kocjwmx7dymfw.png
2024/06/09 14:12:24 req url https://pbaccess.video.qq.com/trpc.video_history.interface_server.InterfaceService/GetList?video_appid=3000010&vplatform=2
2024/06/09 14:12:24 req url https://pbaccess.video.qq.com/trpc.video_history.interface_server.InterfaceService/GetList?video_appid=3000010&vplatform=2
2024/06/09 14:12:24 resp url https://pbaccess.video.qq.com/trpc.video_history.interface_server.InterfaceService/GetList?video_appid=3000010&vplatform=2
2024/06/09 14:12:24 req url https://puui.qpic.cn/iwan_cloud/1/a9caa26b6d0f980978e9db001cad9436
2024/06/09 14:12:24 resp url https://puui.qpic.cn/iwan_cloud/1/a9caa26b6d0f980978e9db001cad9436
2024/06/09 14:12:24 resp url https://pbaccess.video.qq.com/trpc.video_history.interface_server.InterfaceService/GetList?video_appid=3000010&vplatform=2
2024/06/09 14:12:24 req url https://pbaccess.video.qq.com/trpc.video_history.interface_server.InterfaceService/AddOrUpdate?video_appid=3000010&vplatform=2
2024/06/09 14:12:24 req url https://pbaccess.video.qq.com/trpc.video_history.interface_server.InterfaceService/AddOrUpdate?video_appid=3000010&vplatform=2
2024/06/09 14:12:24 resp url https://pbaccess.video.qq.com/trpc.video_history.interface_server.InterfaceService/AddOrUpdate?video_appid=3000010&vplatform=2
2024/06/09 14:12:24 resp url https://pbaccess.video.qq.com/trpc.video_history.interface_server.InterfaceService/AddOrUpdate?video_appid=3000010&vplatform=2
2024/06/09 14:12:27 req url https://otheve.beacon.qq.com/analytics/v2_upload?appkey=0WEB0QEJW44KW5A5
2024/06/09 14:12:27 req url https://h.trace.qq.com/kv
2024/06/09 14:12:27 req url https://h.trace.qq.com/kv
2024/06/09 14:12:27 req url https://h.trace.qq.com/kv
2024/06/09 14:12:27 req url https://h.trace.qq.com/kv
2024/06/09 14:12:27 resp url https://otheve.beacon.qq.com/analytics/v2_upload?appkey=0WEB0QEJW44KW5A5
2024/06/09 14:12:27 resp url https://h.trace.qq.com/kv
2024/06/09 14:12:27 resp url https://h.trace.qq.com/kv
2024/06/09 14:12:27 resp url https://h.trace.qq.com/kv
2024/06/09 14:12:27 resp url https://h.trace.qq.com/kv
2024/06/09 14:12:29 req url https://puui.qpic.cn/iwan_cloud/1/d89d018f67a0ca57adfa8eee4e62fc3a
2024/06/09 14:12:29 resp url https://puui.qpic.cn/iwan_cloud/1/d89d018f67a0ca57adfa8eee4e62fc3a
2024/06/09 14:12:29 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_1jwaa5onzeobymu3l2rkclvdz5f3p1vi.png
2024/06/09 14:12:29 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_1jwaa5onzeobymu3l2rkclvdz5f3p1vi.png
2024/06/09 14:12:33 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_fugss3anhi6bk4vki0neuk608twc5hex.png
2024/06/09 14:12:33 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_fugss3anhi6bk4vki0neuk608twc5hex.png
2024/06/09 14:12:34 req url https://puui.qpic.cn/iwan_cloud/1/e9f455894b42d9a054dc092edb01f448
2024/06/09 14:12:34 resp url https://puui.qpic.cn/iwan_cloud/1/e9f455894b42d9a054dc092edb01f448
2024/06/09 14:12:34 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_kmd86tsfincue7ia7e5e8747yzbzp2xv.png
2024/06/09 14:12:34 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_kmd86tsfincue7ia7e5e8747yzbzp2xv.png
2024/06/09 14:12:37 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_zm4bh0ikjqczdyid6l8vfma3z47rs9c9.png
2024/06/09 14:12:37 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_zm4bh0ikjqczdyid6l8vfma3z47rs9c9.png
2024/06/09 14:12:39 req url https://puui.qpic.cn/iwan_cloud/1/21792af1c9d23a467ae65d10619d9bec
2024/06/09 14:12:39 resp url https://puui.qpic.cn/iwan_cloud/1/21792af1c9d23a467ae65d10619d9bec
2024/06/09 14:12:44 req url https://puui.qpic.cn/iwan_cloud/1/fdc532e797ff712ba97d3b48de286f89
2024/06/09 14:12:44 resp url https://puui.qpic.cn/iwan_cloud/1/fdc532e797ff712ba97d3b48de286f89
2024/06/09 14:12:47 req url https://community.image.video.qpic.cn/community_manage_woa_fbd86c-2_1690834618_1709724398736306
2024/06/09 14:12:47 resp url https://community.image.video.qpic.cn/community_manage_woa_fbd86c-2_1690834618_1709724398736306
2024/06/09 14:12:48 req url https://h.trace.qq.com/bosskv?
2024/06/09 14:12:48 resp url https://h.trace.qq.com/bosskv?
2024/06/09 14:12:49 req url https://puui.qpic.cn/iwan_cloud/1/bb7415d84be9ed226408e098f9c4b344
2024/06/09 14:12:49 resp url https://puui.qpic.cn/iwan_cloud/1/bb7415d84be9ed226408e098f9c4b344
2024/06/09 14:12:52 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_z5mznup1tycmpekvg64b9n0ehin8ma5p.png
2024/06/09 14:12:52 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_z5mznup1tycmpekvg64b9n0ehin8ma5p.png
2024/06/09 14:12:52 req url https://dm.video.qq.com/barrage/segment/c0044nelexp/t/v1/570000/600000
2024/06/09 14:12:53 resp url https://dm.video.qq.com/barrage/segment/c0044nelexp/t/v1/570000/600000
2024/06/09 14:12:59 req url https://puui.qpic.cn/iwan_cloud/1/d89d018f67a0ca57adfa8eee4e62fc3a
2024/06/09 14:12:59 resp url https://puui.qpic.cn/iwan_cloud/1/d89d018f67a0ca57adfa8eee4e62fc3a
2024/06/09 14:13:00 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_aiwyd6nfatad1g58t2jrwmgjn4quagqn.png
2024/06/09 14:13:00 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_aiwyd6nfatad1g58t2jrwmgjn4quagqn.png
2024/06/09 14:13:04 req url https://puui.qpic.cn/iwan_cloud/1/e9f455894b42d9a054dc092edb01f448
2024/06/09 14:13:04 resp url https://puui.qpic.cn/iwan_cloud/1/e9f455894b42d9a054dc092edb01f448
2024/06/09 14:13:08 req url https://vc.qpic.cn/tpic/mtvix15Q5tjVw.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:08 resp url https://vc.qpic.cn/tpic/mtvix15Q5tjVw.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:09 req url https://puui.qpic.cn/iwan_cloud/1/21792af1c9d23a467ae65d10619d9bec
2024/06/09 14:13:09 resp url https://puui.qpic.cn/iwan_cloud/1/21792af1c9d23a467ae65d10619d9bec
2024/06/09 14:13:11 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_z5mznup1tycmpekvg64b9n0ehin8ma5p.png
2024/06/09 14:13:11 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_z5mznup1tycmpekvg64b9n0ehin8ma5p.png
2024/06/09 14:13:12 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_kmd86tsfincue7ia7e5e8747yzbzp2xv.png
2024/06/09 14:13:12 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_kmd86tsfincue7ia7e5e8747yzbzp2xv.png
2024/06/09 14:13:14 req url https://puui.qpic.cn/iwan_cloud/1/fdc532e797ff712ba97d3b48de286f89
2024/06/09 14:13:14 resp url https://puui.qpic.cn/iwan_cloud/1/fdc532e797ff712ba97d3b48de286f89
2024/06/09 14:13:18 req url https://h.trace.qq.com/bosskv?processMode=0&taskType=0&taskState=0&keyID=hls.0b5374ac4aaareaca5eg5rr4b76df34qaksa.f323012&flowID=97568d0d707f925e3d431868191c89c7&isCharge=0&vip=0&step=0&http=6711036&httpSpeedAvg=5735928&httpRepeated=0&qrySeedTimes=5&qrySeedOkTimes=5&hasSeedTimes=5&p2p=55256396&upload=0&p2pSpeedAvg=905520&uploadSpeedAvg=0&p2pRepeated=0&httpSpeed=0&p2pSpeed=0&uploadSpeed=0&totalCacheSize=59&vodMaxCacheSize=300&readFromFile=0&savedBytes=57116468&totalLocalSize=92&maxAppLocalSize=476&writeCacheLastErrorCode=0&playerRemainTime=10&playableTime=613&dataReqCount=54068&dataRspCount=53988&bitmapReqCount=24&bitmapRspCount=24&peerPoolSize=2&connectedPeerNum=2&uploadPeerNum=0&nat5PeerNum=0&p2pFlag=0&checkFailTimes=0&checkSuccTimes=872&dataRspFailedCount=0&nat0PunchCount=6&nat0PunchOkCount=2&nat0PunchElapse=1210&nat1PunchCount=6&nat1PunchOkCount=0&nat2PunchCount=0&nat2PunchOkCount=4&nat3PunchCount=4&nat3PunchOkCount=4&peerChannelNum3=0&peerChannelNum4=4&nat1PunchElapse=66&nat2PunchElapse=66&nat3PunchElapse=199&totalDuration=1275&extInfo=%7B%22cpuThreads%22:16,%22heapSizeLimit%22:4095.75,%22encoding%22:21,%22initDB%22:0,%22reduceLevel%22:1,%22IsVideoIn%22:false,%22IsADMid%22:true%7D&deviceModel=Browser&attaid=z9500003647&token=6993152271&osVer=windows%2010.0%20chrome%20125.0.0.0&serial=1&platform=10201&appVer=1.33.4&p2pVer=1.6.1&guid=3fdd4e097e5a0809&qq=413207424&clientTime=1717913598
2024/06/09 14:13:18 resp url https://h.trace.qq.com/bosskv?processMode=0&taskType=0&taskState=0&keyID=hls.0b5374ac4aaareaca5eg5rr4b76df34qaksa.f323012&flowID=97568d0d707f925e3d431868191c89c7&isCharge=0&vip=0&step=0&http=6711036&httpSpeedAvg=5735928&httpRepeated=0&qrySeedTimes=5&qrySeedOkTimes=5&hasSeedTimes=5&p2p=55256396&upload=0&p2pSpeedAvg=905520&uploadSpeedAvg=0&p2pRepeated=0&httpSpeed=0&p2pSpeed=0&uploadSpeed=0&totalCacheSize=59&vodMaxCacheSize=300&readFromFile=0&savedBytes=57116468&totalLocalSize=92&maxAppLocalSize=476&writeCacheLastErrorCode=0&playerRemainTime=10&playableTime=613&dataReqCount=54068&dataRspCount=53988&bitmapReqCount=24&bitmapRspCount=24&peerPoolSize=2&connectedPeerNum=2&uploadPeerNum=0&nat5PeerNum=0&p2pFlag=0&checkFailTimes=0&checkSuccTimes=872&dataRspFailedCount=0&nat0PunchCount=6&nat0PunchOkCount=2&nat0PunchElapse=1210&nat1PunchCount=6&nat1PunchOkCount=0&nat2PunchCount=0&nat2PunchOkCount=4&nat3PunchCount=4&nat3PunchOkCount=4&peerChannelNum3=0&peerChannelNum4=4&nat1PunchElapse=66&nat2PunchElapse=66&nat3PunchElapse=199&totalDuration=1275&extInfo=%7B%22cpuThreads%22:16,%22heapSizeLimit%22:4095.75,%22encoding%22:21,%22initDB%22:0,%22reduceLevel%22:1,%22IsVideoIn%22:false,%22IsADMid%22:true%7D&deviceModel=Browser&attaid=z9500003647&token=6993152271&osVer=windows%2010.0%20chrome%20125.0.0.0&serial=1&platform=10201&appVer=1.33.4&p2pVer=1.6.1&guid=3fdd4e097e5a0809&qq=413207424&clientTime=1717913598
2024/06/09 14:13:18 req url https://h.trace.qq.com/bosskv?
2024/06/09 14:13:18 resp url https://h.trace.qq.com/bosskv?
2024/06/09 14:13:19 req url https://puui.qpic.cn/iwan_cloud/1/bb7415d84be9ed226408e098f9c4b344
2024/06/09 14:13:19 resp url https://puui.qpic.cn/iwan_cloud/1/bb7415d84be9ed226408e098f9c4b344
2024/06/09 14:13:23 req url https://dm.video.qq.com/barrage/segment/c0044nelexp/t/v1/600000/630000
2024/06/09 14:13:23 resp url https://dm.video.qq.com/barrage/segment/c0044nelexp/t/v1/600000/630000
2024/06/09 14:13:23 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_fugss3anhi6bk4vki0neuk608twc5hex.png
2024/06/09 14:13:23 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_fugss3anhi6bk4vki0neuk608twc5hex.png
2024/06/09 14:13:26 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_1jwaa5onzeobymu3l2rkclvdz5f3p1vi.png
2024/06/09 14:13:26 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_1jwaa5onzeobymu3l2rkclvdz5f3p1vi.png
2024/06/09 14:13:27 req url https://vc.qpic.cn/tpic/mtvix16cbSmhy.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:27 resp url https://vc.qpic.cn/tpic/mtvix16cbSmhy.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:29 req url https://puui.qpic.cn/iwan_cloud/1/d89d018f67a0ca57adfa8eee4e62fc3a
2024/06/09 14:13:29 resp url https://puui.qpic.cn/iwan_cloud/1/d89d018f67a0ca57adfa8eee4e62fc3a
2024/06/09 14:13:31 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_xloedfprkh9fbvqztjiz2ryz069lfbgc.png
2024/06/09 14:13:31 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_xloedfprkh9fbvqztjiz2ryz069lfbgc.png
2024/06/09 14:13:34 req url https://puui.qpic.cn/iwan_cloud/1/e9f455894b42d9a054dc092edb01f448
2024/06/09 14:13:34 resp url https://puui.qpic.cn/iwan_cloud/1/e9f455894b42d9a054dc092edb01f448
2024/06/09 14:13:37 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_irm2y0gcnrc3anqbt3mnj1sd0nitlil2.png
2024/06/09 14:13:37 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_irm2y0gcnrc3anqbt3mnj1sd0nitlil2.png
2024/06/09 14:13:39 req url https://puui.qpic.cn/iwan_cloud/1/21792af1c9d23a467ae65d10619d9bec
2024/06/09 14:13:39 resp url https://puui.qpic.cn/iwan_cloud/1/21792af1c9d23a467ae65d10619d9bec
2024/06/09 14:13:39 req url https://vc.qpic.cn/tpic/mtvix16dg8Q83.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:39 resp url https://vc.qpic.cn/tpic/mtvix16dg8Q83.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:44 req url https://puui.qpic.cn/iwan_cloud/1/fdc532e797ff712ba97d3b48de286f89
2024/06/09 14:13:44 resp url https://puui.qpic.cn/iwan_cloud/1/fdc532e797ff712ba97d3b48de286f89
2024/06/09 14:13:48 req url https://h.trace.qq.com/bosskv?
2024/06/09 14:13:48 resp url https://h.trace.qq.com/bosskv?
2024/06/09 14:13:49 req url https://puui.qpic.cn/iwan_cloud/1/bb7415d84be9ed226408e098f9c4b344
2024/06/09 14:13:49 resp url https://puui.qpic.cn/iwan_cloud/1/bb7415d84be9ed226408e098f9c4b344
2024/06/09 14:13:51 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_p5qbtn9t4dpskskwhrr8hip1eektsxqw.png
2024/06/09 14:13:51 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_p5qbtn9t4dpskskwhrr8hip1eektsxqw.png
2024/06/09 14:13:52 req url https://vc.qpic.cn/tpic/mtvix16deQAfu.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:52 req url https://vc.qpic.cn/tpic/mtvix16dfudbL.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:52 resp url https://vc.qpic.cn/tpic/mtvix16deQAfu.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:52 resp url https://vc.qpic.cn/tpic/mtvix16dfudbL.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:53 req url https://dm.video.qq.com/barrage/segment/c0044nelexp/t/v1/630000/660000
2024/06/09 14:13:53 resp url https://dm.video.qq.com/barrage/segment/c0044nelexp/t/v1/630000/660000
2024/06/09 14:13:57 req url https://vc.qpic.cn/tpic/mtvivNpawv8CL.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:57 resp url https://vc.qpic.cn/tpic/mtvivNpawv8CL.png?imageMogr2/thumbnail/x80
2024/06/09 14:13:59 req url https://puui.qpic.cn/iwan_cloud/1/d89d018f67a0ca57adfa8eee4e62fc3a
2024/06/09 14:13:59 resp url https://puui.qpic.cn/iwan_cloud/1/d89d018f67a0ca57adfa8eee4e62fc3a
2024/06/09 14:14:02 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_fugss3anhi6bk4vki0neuk608twc5hex.png
2024/06/09 14:14:02 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_fugss3anhi6bk4vki0neuk608twc5hex.png
2024/06/09 14:14:04 req url https://puui.qpic.cn/iwan_cloud/1/e9f455894b42d9a054dc092edb01f448
2024/06/09 14:14:04 resp url https://puui.qpic.cn/iwan_cloud/1/e9f455894b42d9a054dc092edb01f448
2024/06/09 14:14:06 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_kmd86tsfincue7ia7e5e8747yzbzp2xv.png
2024/06/09 14:14:06 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_kmd86tsfincue7ia7e5e8747yzbzp2xv.png
2024/06/09 14:14:06 req url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_irm2y0gcnrc3anqbt3mnj1sd0nitlil2.png
2024/06/09 14:14:06 resp url https://vfiles.gtimg.cn/wupload/danmu_richmedia_online.danmu_pendant_conf/20220731_irm2y0gcnrc3anqbt3mnj1sd0nitlil2.png
2024/06/09 14:14:09 req url https://puui.qpic.cn/iwan_cloud/1/21792af1c9d23a467ae65d10619d9bec
2024/06/09 14:14:09 resp url https://puui.qpic.cn/iwan_cloud/1/21792af1c9d23a467ae65d10619d9bec
2024/06/09 14:14:11 浏览器关闭
